Date:Start..ET.:Visitor.Neutral:PTS:Home.Neutral:PTS.1
Fri, Dec 6, 2013:"7:30 pm":Orlando Magic:83:New York Knicks:121
Fri, Dec 6, 2013:"9:00 pm":Toronto Raptors:97:Phoenix Suns:106
Fri, Dec 6, 2013:"10:00 pm":Utah Jazz:98:Portland Trail Blazers:130
Fri, Dec 6, 2013:"10:00 pm":Los Angeles Lakers:106:Sacramento Kings:100
Fri, Dec 6, 2013:"7:00 pm":Milwaukee Bucks:109:Washington Wizards:105
Sat, Dec 7, 2013:"8:00 pm":Detroit Pistons:92:Chicago Bulls:75
Sat, Dec 7, 2013:"7:30 pm":Los Angeles Clippers:82:Cleveland Cavaliers:88
Sat, Dec 7, 2013:"8:00 pm":Golden State Warriors:108:Memphis Grizzlies:82
Sat, Dec 7, 2013:"8:30 pm":Brooklyn Nets:90:Milwaukee Bucks:82
Sat, Dec 7, 2013:"8:00 pm":Miami Heat:103:Minnesota Timberwolves:82
Sat, Dec 7, 2013:"7:00 pm":Denver Nuggets:103:Philadelphia 76ers:92
Sat, Dec 7, 2013:"10:00 pm":Dallas Mavericks:108:Portland Trail Blazers:106
Sat, Dec 7, 2013:"8:30 pm":Indiana Pacers:111:San Antonio Spurs:100
Sat, Dec 7, 2013:"9:00 pm":Sacramento Kings:112:Utah Jazz:102
Sun, Dec 8, 2013:"6:00 pm":Miami Heat:110:Detroit Pistons:95
Sun, Dec 8, 2013:"7:00 pm":Orlando Magic:88:Houston Rockets:98
Sun, Dec 8, 2013:"9:30 pm":Toronto Raptors:106:Los Angeles Lakers:94
Sun, Dec 8, 2013:"12:00 am":Boston Celtics:114:New York Knicks:73
Sun, Dec 8, 2013:"7:00 pm":Indiana Pacers:94:Oklahoma City Thunder:118
Mon, Dec 9, 2013:"7:00 pm":Golden State Warriors:111:Charlotte Bobcats:115
Mon, Dec 9, 2013:"8:00 pm":Orlando Magic:85:Memphis Grizzlies:94
Mon, Dec 9, 2013:"7:00 pm":Los Angeles Clippers:94:Philadelphia 76ers:83
Mon, Dec 9, 2013:"10:00 pm":Dallas Mavericks:97:Sacramento Kings:112
Mon, Dec 9, 2013:"9:00 pm":Portland Trail Blazers:105:Utah Jazz:94
Mon, Dec 9, 2013:"7:00 pm":Denver Nuggets:75:Washington Wizards:74
Tue, Dec 10, 2013:"7:30 pm":Oklahoma City Thunder:101:Atlanta Hawks:92
Tue, Dec 10, 2013:"7:30 pm":Boston Celtics:96:Brooklyn Nets:104
Tue, Dec 10, 2013:"8:00 pm":Milwaukee Bucks:78:Chicago Bulls:74
Tue, Dec 10, 2013:"7:00 pm":New York Knicks:94:Cleveland Cavaliers:109
Tue, Dec 10, 2013:"7:30 pm":Minnesota Timberwolves:121:Detroit Pistons:94
Tue, Dec 10, 2013:"7:00 pm":Miami Heat:84:Indiana Pacers:90
Tue, Dec 10, 2013:"10:30 pm":Phoenix Suns:114:Los Angeles Lakers:108
Tue, Dec 10, 2013:"7:00 pm":San Antonio Spurs:116:Toronto Raptors:103
Wed, Dec 11, 2013:"7:30 pm":Los Angeles Clippers:96:Boston Celtics:88
Wed, Dec 11, 2013:"7:00 pm":Orlando Magic:92:Charlotte Bobcats:83
Wed, Dec 11, 2013:"10:30 pm":Dallas Mavericks:93:Golden State Warriors:95
Wed, Dec 11, 2013:"8:00 pm":Oklahoma City Thunder:116:Memphis Grizzlies:100
Wed, Dec 11, 2013:"8:00 pm":San Antonio Spurs:109:Milwaukee Bucks:77
Wed, Dec 11, 2013:"8:00 pm":Philadelphia 76ers:99:Minnesota Timberwolves:106
Wed, Dec 11, 2013:"8:00 pm":Detroit Pistons:106:New Orleans Pelicans:111
Wed, Dec 11, 2013:"8:00 pm":Chicago Bulls:78:New York Knicks:83
Wed, Dec 11, 2013:"10:00 pm":Utah Jazz:122:Sacramento Kings:101
Thu, Dec 12, 2013:"8:00 pm":Los Angeles Clippers:93:Brooklyn Nets:102
Thu, Dec 12, 2013:"10:30 pm":Houston Rockets:104:Portland Trail Blazers:111
Fri, Dec 13, 2013:"7:30 pm":Washington Wizards:99:Atlanta Hawks:101
Fri, Dec 13, 2013:"7:30 pm":New York Knicks:86:Boston Celtics:90
Fri, Dec 13, 2013:"9:00 pm":Utah Jazz:103:Denver Nuggets:93
Fri, Dec 13, 2013:"7:30 pm":Brooklyn Nets:99:Detroit Pistons:103
Fri, Dec 13, 2013:"10:30 pm":Houston Rockets:116:Golden State Warriors:112
Fri, Dec 13, 2013:"7:00 pm":Charlotte Bobcats:94:Indiana Pacers:99
Fri, Dec 13, 2013:"8:30 pm":Chicago Bulls:91:Milwaukee Bucks:90
Fri, Dec 13, 2013:"8:00 pm":Memphis Grizzlies:98:New Orleans Pelicans:104
Fri, Dec 13, 2013:"8:00 pm":Los Angeles Lakers:97:Oklahoma City Thunder:122
Fri, Dec 13, 2013:"7:00 pm":Cleveland Cavaliers:109:Orlando Magic:100
Fri, Dec 13, 2013:"9:00 pm":Sacramento Kings:107:Phoenix Suns:116
Fri, Dec 13, 2013:"8:30 pm":Minnesota Timberwolves:110:San Antonio Spurs:117
Fri, Dec 13, 2013:"7:00 pm":Philadelphia 76ers:100:Toronto Raptors:108
Sat, Dec 14, 2013:"7:00 pm":Los Angeles Lakers:88:Charlotte Bobcats:85
Sat, Dec 14, 2013:"8:00 pm":Toronto Raptors:99:Chicago Bulls:77
Sat, Dec 14, 2013:"8:30 pm":Milwaukee Bucks:93:Dallas Mavericks:106
Sat, Dec 14, 2013:"7:30 pm":Cleveland Cavaliers:107:Miami Heat:114
Sat, Dec 14, 2013:"7:30 pm":Atlanta Hawks:106:New York Knicks:111
Sat, Dec 14, 2013:"8:00 pm":Portland Trail Blazers:139:Philadelphia 76ers:105
Sat, Dec 14, 2013:"9:00 pm":San Antonio Spurs:100:Utah Jazz:84
Sat, Dec 14, 2013:"7:00 pm":Los Angeles Clippers:113:Washington Wizards:97
Sun, Dec 15, 2013:"8:00 pm":New Orleans Pelicans:93:Denver Nuggets:102
Sun, Dec 15, 2013:"6:00 pm":Portland Trail Blazers:111:Detroit Pistons:109
Sun, Dec 15, 2013:"6:00 pm":Minnesota Timberwolves:101:Memphis Grizzlies:93
Sun, Dec 15, 2013:"7:00 pm":Orlando Magic:98:Oklahoma City Thunder:101
Sun, Dec 15, 2013:"8:00 pm":Golden State Warriors:102:Phoenix Suns:106
Sun, Dec 15, 2013:"6:00 pm":Houston Rockets:91:Sacramento Kings:106
Mon, Dec 16, 2013:"7:30 pm":Los Angeles Lakers:100:Atlanta Hawks:114
Mon, Dec 16, 2013:"7:30 pm":Minnesota Timberwolves:97:Boston Celtics:101
Mon, Dec 16, 2013:"7:30 pm":Philadelphia 76ers:94:Brooklyn Nets:130
Mon, Dec 16, 2013:"8:00 pm":Orlando Magic:83:Chicago Bulls:82
Mon, Dec 16, 2013:"7:00 pm":Detroit Pistons:101:Indiana Pacers:96
Mon, Dec 16, 2013:"10:30 pm":San Antonio Spurs:92:Los Angeles Clippers:115
Mon, Dec 16, 2013:"7:30 pm":Utah Jazz:94:Miami Heat:117
Mon, Dec 16, 2013:"7:30 pm":Washington Wizards:102:New York Knicks:101
Tue, Dec 17, 2013:"7:00 pm":Sacramento Kings:87:Charlotte Bobcats:95
Tue, Dec 17, 2013:"7:00 pm":Portland Trail Blazers:119:Cleveland Cavaliers:116
Tue, Dec 17, 2013:"9:00 pm":Oklahoma City Thunder:105:Denver Nuggets:93
Tue, Dec 17, 2013:"10:30 pm":New Orleans Pelicans:93:Golden State Warriors:104
Tue, Dec 17, 2013:"8:00 pm":Los Angeles Lakers:96:Memphis Grizzlies:92
Wed, Dec 18, 2013:"7:30 pm":Sacramento Kings:107:Atlanta Hawks:124
Wed, Dec 18, 2013:"7:30 pm":Detroit Pistons:107:Boston Celtics:106
Wed, Dec 18, 2013:"7:30 pm":Washington Wizards:113:Brooklyn Nets:107
Wed, Dec 18, 2013:"8:30 pm":Memphis Grizzlies:91:Dallas Mavericks:105
Wed, Dec 18, 2013:"9:30 pm":Chicago Bulls:94:Houston Rockets:109
Wed, Dec 18, 2013:"10:30 pm":New Orleans Pelicans:95:Los Angeles Clippers:108
Wed, Dec 18, 2013:"7:00 pm":Indiana Pacers:94:Miami Heat:97
Wed, Dec 18, 2013:"8:00 pm":New York Knicks:107:Milwaukee Bucks:101
Wed, Dec 18, 2013:"8:00 pm":Portland Trail Blazers:109:Minnesota Timberwolves:120
Wed, Dec 18, 2013:"7:00 pm":Utah Jazz:86:Orlando Magic:82
Wed, Dec 18, 2013:"9:00 pm":San Antonio Spurs:108:Phoenix Suns:101
Wed, Dec 18, 2013:"7:00 pm":Charlotte Bobcats:104:Toronto Raptors:102
Thu, Dec 19, 2013:"10:30 pm":San Antonio Spurs:104:Golden State Warriors:102
Thu, Dec 19, 2013:"8:00 pm":Chicago Bulls:95:Oklahoma City Thunder:107
Fri, Dec 20, 2013:"7:30 pm":Utah Jazz:85:Atlanta Hawks:118
Fri, Dec 20, 2013:"7:30 pm":Milwaukee Bucks:111:Cleveland Cavaliers:114
Fri, Dec 20, 2013:"8:30 pm":Toronto Raptors:109:Dallas Mavericks:108
Fri, Dec 20, 2013:"9:00 pm":Phoenix Suns:103:Denver Nuggets:99
Fri, Dec 20, 2013:"7:30 pm":Charlotte Bobcats:116:Detroit Pistons:106
Fri, Dec 20, 2013:"8:00 pm":Houston Rockets:81:Indiana Pacers:114
Fri, Dec 20, 2013:"10:30 pm":Minnesota Timberwolves:91:Los Angeles Lakers:104
Fri, Dec 20, 2013:"7:30 pm":Sacramento Kings:103:Miami Heat:122
Fri, Dec 20, 2013:"7:00 pm":Brooklyn Nets:120:Philadelphia 76ers:121
Sat, Dec 21, 2013:"1:00 pm":Washington Wizards:106:Boston Celtics:99
Sat, Dec 21, 2013:"7:30 pm":Utah Jazz:88:Charlotte Bobcats:85
Sat, Dec 21, 2013:"8:00 pm":Cleveland Cavaliers:84:Chicago Bulls:100
Sat, Dec 21, 2013:"7:30 pm":Houston Rockets:114:Detroit Pistons:97
Sat, Dec 21, 2013:"10:30 pm":Los Angeles Lakers:83:Golden State Warriors:102
Sat, Dec 21, 2013:"10:30 pm":Denver Nuggets:91:Los Angeles Clippers:112
Sat, Dec 21, 2013:"8:30 pm":Philadelphia 76ers:106:Milwaukee Bucks:116
Sat, Dec 21, 2013:"12:00 am":Memphis Grizzlies:95:New York Knicks:87
Sat, Dec 21, 2013:"7:00 pm":Sacramento Kings:105:Orlando Magic:100
Sat, Dec 21, 2013:"9:00 pm":Dallas Mavericks:108:Phoenix Suns:123
Sat, Dec 21, 2013:"10:00 pm":New Orleans Pelicans:107:Portland Trail Blazers:110
Sat, Dec 21, 2013:"8:30 pm":Oklahoma City Thunder:113:San Antonio Spurs:100
Sun, Dec 22, 2013:"6:00 pm":Boston Celtics:79:Indiana Pacers:106
Sun, Dec 22, 2013:"9:30 pm":Minnesota Timberwolves:116:Los Angeles Clippers:120
Sun, Dec 22, 2013:"7:00 pm":Toronto Raptors:104:Oklahoma City Thunder:98
Mon, Dec 23, 2013:"7:30 pm":Indiana Pacers:103:Brooklyn Nets:86
Mon, Dec 23, 2013:"7:00 pm":Milwaukee Bucks:110:Charlotte Bobcats:111
Mon, Dec 23, 2013:"7:00 pm":Detroit Pistons:115:Cleveland Cavaliers:92
Mon, Dec 23, 2013:"9:00 pm":Golden State Warriors:89:Denver Nuggets:81
Mon, Dec 23, 2013:"8:00 pm":Dallas Mavericks:111:Houston Rockets:104
Mon, Dec 23, 2013:"8:00 pm":Utah Jazz:94:Memphis Grizzlies:104
Mon, Dec 23, 2013:"7:30 pm":Atlanta Hawks:119:Miami Heat:121
Mon, Dec 23, 2013:"7:00 pm":New York Knicks:103:Orlando Magic:98
Mon, Dec 23, 2013:"9:00 pm":Los Angeles Lakers:90:Phoenix Suns:117
Mon, Dec 23, 2013:"10:00 pm":New Orleans Pelicans:113:Sacramento Kings:100
Mon, Dec 23, 2013:"8:30 pm":Toronto Raptors:99:San Antonio Spurs:112
Wed, Dec 25, 2013:"12:00 am":Chicago Bulls:95:Brooklyn Nets:78
Wed, Dec 25, 2013:"10:30 pm":Los Angeles Clippers:103:Golden State Warriors:105
Wed, Dec 25, 2013:"5:00 pm":Miami Heat:101:Los Angeles Lakers:95
Wed, Dec 25, 2013:"2:30 pm":Oklahoma City Thunder:123:New York Knicks:94
Wed, Dec 25, 2013:"8:00 pm":Houston Rockets:111:San Antonio Spurs:98
Thu, Dec 26, 2013:"7:00 pm":Atlanta Hawks:127:Cleveland Cavaliers:125
Thu, Dec 26, 2013:"8:30 pm":San Antonio Spurs:116:Dallas Mavericks:107
Thu, Dec 26, 2013:"8:00 pm":Memphis Grizzlies:92:Houston Rockets:100
Thu, Dec 26, 2013:"10:30 pm":Los Angeles Clippers:112:Portland Trail Blazers:116
Fri, Dec 27, 2013:"7:30 pm":Milwaukee Bucks:93:Brooklyn Nets:104
Fri, Dec 27, 2013:"7:00 pm":Oklahoma City Thunder:89:Charlotte Bobcats:85
Fri, Dec 27, 2013:"10:30 pm":Phoenix Suns:86:Golden State Warriors:115
Fri, Dec 27, 2013:"8:00 pm":Washington Wizards:98:Minnesota Timberwolves:120
Fri, Dec 27, 2013:"8:00 pm":Denver Nuggets:89:New Orleans Pelicans:105
Fri, Dec 27, 2013:"7:30 pm":Toronto Raptors:95:New York Knicks:83
Fri, Dec 27, 2013:"7:00 pm":Detroit Pistons:92:Orlando Magic:109
Fri, Dec 27, 2013:"10:00 pm":Miami Heat:103:Sacramento Kings:108
Fri, Dec 27, 2013:"9:00 pm":Los Angeles Lakers:103:Utah Jazz:105
Sat, Dec 28, 2013:"7:30 pm":Charlotte Bobcats:116:Atlanta Hawks:118
Sat, Dec 28, 2013:"1:00 pm":Cleveland Cavaliers:100:Boston Celtics:103
Sat, Dec 28, 2013:"8:00 pm":Dallas Mavericks:105:Chicago Bulls:83
Sat, Dec 28, 2013:"8:00 pm":New Orleans Pelicans:98:Houston Rockets:107
Sat, Dec 28, 2013:"7:00 pm":Brooklyn Nets:91:Indiana Pacers:105
Sat, Dec 28, 2013:"10:30 pm":Utah Jazz:90:Los Angeles Clippers:98
Sat, Dec 28, 2013:"8:00 pm":Denver Nuggets:99:Memphis Grizzlies:120
Sat, Dec 28, 2013:"8:30 pm":Minnesota Timberwolves:117:Milwaukee Bucks:95
Sat, Dec 28, 2013:"9:00 pm":Philadelphia 76ers:101:Phoenix Suns:115
Sat, Dec 28, 2013:"10:00 pm":Miami Heat:108:Portland Trail Blazers:107
Sat, Dec 28, 2013:"7:00 pm":New York Knicks:100:Toronto Raptors:115
Sat, Dec 28, 2013:"7:00 pm":Detroit Pistons:82:Washington Wizards:106
Sun, Dec 29, 2013:"6:00 pm":Golden State Warriors:108:Cleveland Cavaliers:104
Sun, Dec 29, 2013:"9:30 pm":Philadelphia 76ers:111:Los Angeles Lakers:104
Sun, Dec 29, 2013:"7:00 pm":Houston Rockets:86:Oklahoma City Thunder:117
Sun, Dec 29, 2013:"6:00 pm":Atlanta Hawks:102:Orlando Magic:109
Sun, Dec 29, 2013:"7:00 pm":Sacramento Kings:104:San Antonio Spurs:112
Mon, Dec 30, 2013:"9:00 pm":Miami Heat:97:Denver Nuggets:94
Mon, Dec 30, 2013:"7:30 pm":Washington Wizards:106:Detroit Pistons:99
Mon, Dec 30, 2013:"10:30 pm":Phoenix Suns:107:Los Angeles Clippers:88
Mon, Dec 30, 2013:"8:00 pm":Chicago Bulls:95:Memphis Grizzlies:91
Mon, Dec 30, 2013:"8:00 pm":Dallas Mavericks:100:Minnesota Timberwolves:98
Mon, Dec 30, 2013:"8:00 pm":Portland Trail Blazers:108:New Orleans Pelicans:110
Mon, Dec 30, 2013:"9:00 pm":Charlotte Bobcats:80:Utah Jazz:83
Tue, Dec 31, 2013:"1:00 pm":Atlanta Hawks:92:Boston Celtics:91
Tue, Dec 31, 2013:"8:00 pm":Toronto Raptors:85:Chicago Bulls:79
Tue, Dec 31, 2013:"7:00 pm":Sacramento Kings:110:Houston Rockets:106
Tue, Dec 31, 2013:"3:00 pm":Cleveland Cavaliers:76:Indiana Pacers:91
Tue, Dec 31, 2013:"10:30 pm":Milwaukee Bucks:94:Los Angeles Lakers:79
Tue, Dec 31, 2013:"8:00 pm":Portland Trail Blazers:98:Oklahoma City Thunder:94
Tue, Dec 31, 2013:"5:00 pm":Golden State Warriors:94:Orlando Magic:81
Tue, Dec 31, 2013:"7:00 pm":Brooklyn Nets:92:San Antonio Spurs:113
Wed, Jan 1, 2014:"9:00 pm":Philadelphia 76ers:114:Denver Nuggets:102
Wed, Jan 1, 2014:"9:30 pm":Charlotte Bobcats:85:Los Angeles Clippers:112
Wed, Jan 1, 2014:"8:00 pm":New Orleans Pelicans:112:Minnesota Timberwolves:124
Wed, Jan 1, 2014:"7:00 pm":Indiana Pacers:82:Toronto Raptors:95
Wed, Jan 1, 2014:"6:00 pm":Dallas Mavericks:87:Washington Wizards:78
Thu, Jan 2, 2014:"8:00 pm":Boston Celtics:82:Chicago Bulls:94
Thu, Jan 2, 2014:"7:00 pm":Orlando Magic:81:Cleveland Cavaliers:87
Thu, Jan 2, 2014:"7:30 pm":Golden State Warriors:123:Miami Heat:114
Thu, Jan 2, 2014:"8:00 pm":Brooklyn Nets:95:Oklahoma City Thunder:93
Thu, Jan 2, 2014:"9:00 pm":Memphis Grizzlies:99:Phoenix Suns:91
Thu, Jan 2, 2014:"10:00 pm":Charlotte Bobcats:104:Portland Trail Blazers:134
Thu, Jan 2, 2014:"10:00 pm":Philadelphia 76ers:113:Sacramento Kings:104
Thu, Jan 2, 2014:"8:30 pm":New York Knicks:105:San Antonio Spurs:101
Thu, Jan 2, 2014:"9:00 pm":Milwaukee Bucks:87:Utah Jazz:96
Fri, Jan 3, 2014:"7:30 pm":Golden State Warriors:101:Atlanta Hawks:100
Fri, Jan 3, 2014:"7:30 pm":New Orleans Pelicans:95:Boston Celtics:92
Fri, Jan 3, 2014:"8:30 pm":Los Angeles Clippers:119:Dallas Mavericks:112
Fri, Jan 3, 2014:"9:00 pm":Memphis Grizzlies:108:Denver Nuggets:111
Fri, Jan 3, 2014:"8:00 pm":New York Knicks:100:Houston Rockets:102
Fri, Jan 3, 2014:"10:30 pm":Utah Jazz:99:Los Angeles Lakers:110
Fri, Jan 3, 2014:"7:00 pm":Toronto Raptors:101:Washington Wizards:88
Sat, Jan 4, 2014:"7:30 pm":Cleveland Cavaliers:82:Brooklyn Nets:89
Sat, Jan 4, 2014:"8:00 pm":Atlanta Hawks:84:Chicago Bulls:91
Sat, Jan 4, 2014:"7:00 pm":New Orleans Pelicans:82:Indiana Pacers:99
Sat, Jan 4, 2014:"8:00 pm":Oklahoma City Thunder:115:Minnesota Timberwolves:111
Sat, Jan 4, 2014:"7:00 pm":Miami Heat:110:Orlando Magic:94
Sat, Jan 4, 2014:"9:00 pm":Milwaukee Bucks:100:Phoenix Suns:116
Sat, Jan 4, 2014:"10:00 pm":Philadelphia 76ers:101:Portland Trail Blazers:99
Sat, Jan 4, 2014:"10:00 pm":Charlotte Bobcats:113:Sacramento Kings:103
Sat, Jan 4, 2014:"8:30 pm":Los Angeles Clippers:92:San Antonio Spurs:116
Sun, Jan 5, 2014:"6:00 pm":Indiana Pacers:82:Cleveland Cavaliers:78
Sun, Jan 5, 2014:"7:30 pm":New York Knicks:92:Dallas Mavericks:80
Sun, Jan 5, 2014:"1:00 pm":Memphis Grizzlies:112:Detroit Pistons:84
Sun, Jan 5, 2014:"9:30 pm":Denver Nuggets:137:Los Angeles Lakers:115
Sun, Jan 5, 2014:"6:00 pm":Toronto Raptors:97:Miami Heat:102
Sun, Jan 5, 2014:"7:00 pm":Boston Celtics:96:Oklahoma City Thunder:119
Sun, Jan 5, 2014:"6:00 pm":Golden State Warriors:112:Washington Wizards:96
Mon, Jan 6, 2014:"7:30 pm":Atlanta Hawks:86:Brooklyn Nets:91
Mon, Jan 6, 2014:"10:30 pm":Orlando Magic:81:Los Angeles Clippers:101
Mon, Jan 6, 2014:"7:00 pm":Minnesota Timberwolves:126:Philadelphia 76ers:95
Tue, Jan 7, 2014:"7:00 pm":Washington Wizards:97:Charlotte Bobcats:83
Tue, Jan 7, 2014:"8:00 pm":Phoenix Suns:87:Chicago Bulls:92
Tue, Jan 7, 2014:"7:00 pm":Philadelphia 76ers:93:Cleveland Cavaliers:111
Tue, Jan 7, 2014:"8:30 pm":Los Angeles Lakers:97:Dallas Mavericks:110
Tue, Jan 7, 2014:"9:00 pm":Boston Celtics:98:Denver Nuggets:129
Tue, Jan 7, 2014:"7:00 pm":Toronto Raptors:79:Indiana Pacers:86
Tue, Jan 7, 2014:"8:00 pm":San Antonio Spurs:110:Memphis Grizzlies:108
Tue, Jan 7, 2014:"7:30 pm":New Orleans Pelicans:88:Miami Heat:107
Tue, Jan 7, 2014:"8:00 pm":Golden State Warriors:101:Milwaukee Bucks:80
Tue, Jan 7, 2014:"7:30 pm":Detroit Pistons:85:New York Knicks:89
Tue, Jan 7, 2014:"10:00 pm":Portland Trail Blazers:119:Sacramento Kings:123
Tue, Jan 7, 2014:"9:00 pm":Oklahoma City Thunder:101:Utah Jazz:112
Wed, Jan 8, 2014:"7:30 pm":Indiana Pacers:87:Atlanta Hawks:97
Wed, Jan 8, 2014:"7:30 pm":Golden State Warriors:98:Brooklyn Nets:102
Wed, Jan 8, 2014:"8:00 pm":Los Angeles Lakers:99:Houston Rockets:113
Wed, Jan 8, 2014:"10:30 pm":Boston Celtics:105:Los Angeles Clippers:111
Wed, Jan 8, 2014:"9:30 pm":Phoenix Suns:104:Minnesota Timberwolves:103
Wed, Jan 8, 2014:"8:00 pm":Washington Wizards:102:New Orleans Pelicans:96
Wed, Jan 8, 2014:"10:00 pm":Orlando Magic:94:Portland Trail Blazers:110
Wed, Jan 8, 2014:"7:00 pm":Dallas Mavericks:90:San Antonio Spurs:112
Wed, Jan 8, 2014:"7:00 pm":Detroit Pistons:91:Toronto Raptors:112
Thu, Jan 9, 2014:"10:30 pm":Oklahoma City Thunder:88:Denver Nuggets:101
Thu, Jan 9, 2014:"8:00 pm":Miami Heat:92:New York Knicks:102
Fri, Jan 10, 2014:"7:30 pm":Houston Rockets:80:Atlanta Hawks:83
Fri, Jan 10, 2014:"8:00 pm":Miami Heat:95:Brooklyn Nets:104
Fri, Jan 10, 2014:"10:30 pm":Boston Celtics:97:Golden State Warriors:99
Fri, Jan 10, 2014:"7:00 pm":Washington Wizards:66:Indiana Pacers:93
Fri, Jan 10, 2014:"10:30 pm":Los Angeles Lakers:87:Los Angeles Clippers:123
Fri, Jan 10, 2014:"8:00 pm":Phoenix Suns:99:Memphis Grizzlies:104
Fri, Jan 10, 2014:"8:30 pm":Chicago Bulls:81:Milwaukee Bucks:72
Fri, Jan 10, 2014:"8:00 pm":Charlotte Bobcats:92:Minnesota Timberwolves:119
Fri, Jan 10, 2014:"8:00 pm":Dallas Mavericks:107:New Orleans Pelicans:90
Fri, Jan 10, 2014:"7:00 pm":Detroit Pistons:114:Philadelphia 76ers:104
Fri, Jan 10, 2014:"10:00 pm":Orlando Magic:83:Sacramento Kings:103
Fri, Jan 10, 2014:"9:00 pm":Cleveland Cavaliers:113:Utah Jazz:102
Sat, Jan 11, 2014:"8:00 pm":Charlotte Bobcats:97:Chicago Bulls:103
Sat, Jan 11, 2014:"8:30 pm":New Orleans Pelicans:107:Dallas Mavericks:110
Sat, Jan 11, 2014:"9:00 pm":Orlando Magic:94:Denver Nuggets:120
Sat, Jan 11, 2014:"7:30 pm":Phoenix Suns:108:Detroit Pistons:110
Sat, Jan 11, 2014:"8:00 pm":Milwaukee Bucks:85:Oklahoma City Thunder:101
Sat, Jan 11, 2014:"7:30 pm":New York Knicks:102:Philadelphia 76ers:92
Sat, Jan 11, 2014:"10:00 pm":Boston Celtics:104:Portland Trail Blazers:112
Sat, Jan 11, 2014:"7:00 pm":Brooklyn Nets:80:Toronto Raptors:96
Sat, Jan 11, 2014:"7:00 pm":Houston Rockets:114:Washington Wizards:107
Sun, Jan 12, 2014:"6:00 pm":Atlanta Hawks:101:Memphis Grizzlies:108
Sun, Jan 12, 2014:"6:00 pm":Cleveland Cavaliers:80:Sacramento Kings:124
Sun, Jan 12, 2014:"7:00 pm":Minnesota Timberwolves:86:San Antonio Spurs:104
Mon, Jan 13, 2014:"7:30 pm":Houston Rockets:104:Boston Celtics:92
Mon, Jan 13, 2014:"8:00 pm":Washington Wizards:102:Chicago Bulls:88
Mon, Jan 13, 2014:"8:30 pm":Orlando Magic:88:Dallas Mavericks:107
Mon, Jan 13, 2014:"8:00 pm":San Antonio Spurs:101:New Orleans Pelicans:95
Mon, Jan 13, 2014:"7:30 pm":Phoenix Suns:96:New York Knicks:98
Mon, Jan 13, 2014:"7:00 pm":Milwaukee Bucks:94:Toronto Raptors:116
Mon, Jan 13, 2014:"9:00 pm":Denver Nuggets:103:Utah Jazz:118
Tue, Jan 14, 2014:"7:00 pm":New York Knicks:98:Charlotte Bobcats:108
Tue, Jan 14, 2014:"7:00 pm":Sacramento Kings:92:Indiana Pacers:116
Tue, Jan 14, 2014:"10:30 pm":Cleveland Cavaliers:120:Los Angeles Lakers:118
Tue, Jan 14, 2014:"8:00 pm":Oklahoma City Thunder:87:Memphis Grizzlies:90
Wed, Jan 15, 2014:"7:30 pm":Toronto Raptors:83:Boston Celtics:88
Wed, Jan 15, 2014:"10:30 pm":Denver Nuggets:123:Golden State Warriors:116
Wed, Jan 15, 2014:"10:30 pm":Dallas Mavericks:127:Los Angeles Clippers:129
Wed, Jan 15, 2014:"8:00 pm":Memphis Grizzlies:82:Milwaukee Bucks:77
Wed, Jan 15, 2014:"8:00 pm":Sacramento Kings:111:Minnesota Timberwolves:108
Wed, Jan 15, 2014:"8:00 pm":Houston Rockets:103:New Orleans Pelicans:100
Wed, Jan 15, 2014:"7:00 pm":Chicago Bulls:128:Orlando Magic:125
Wed, Jan 15, 2014:"7:00 pm":Charlotte Bobcats:92:Philadelphia 76ers:95
Wed, Jan 15, 2014:"9:00 pm":Los Angeles Lakers:114:Phoenix Suns:121
Wed, Jan 15, 2014:"10:00 pm":Cleveland Cavaliers:96:Portland Trail Blazers:108
Wed, Jan 15, 2014:"8:00 pm":Utah Jazz:105:San Antonio Spurs:109
Wed, Jan 15, 2014:"7:00 pm":Miami Heat:97:Washington Wizards:114
Thu, Jan 16, 2014:"3:00 pm":Brooklyn Nets:127:Atlanta Hawks:110
Thu, Jan 16, 2014:"9:30 pm":Oklahoma City Thunder:104:Houston Rockets:92
Thu, Jan 16, 2014:"7:00 pm":New York Knicks:89:Indiana Pacers:117
Fri, Jan 17, 2014:"7:30 pm":Los Angeles Lakers:107:Boston Celtics:104
Fri, Jan 17, 2014:"9:00 pm":Cleveland Cavaliers:117:Denver Nuggets:109
Fri, Jan 17, 2014:"7:30 pm":Utah Jazz:110:Detroit Pistons:89
Fri, Jan 17, 2014:"8:00 pm":Sacramento Kings:90:Memphis Grizzlies:91
Fri, Jan 17, 2014:"7:00 pm":Los Angeles Clippers:109:New York Knicks:95
Fri, Jan 17, 2014:"9:30 pm":Golden State Warriors:121:Oklahoma City Thunder:127
Fri, Jan 17, 2014:"7:00 pm":Charlotte Bobcats:111:Orlando Magic:101
Fri, Jan 17, 2014:"7:00 pm":Miami Heat:101:Philadelphia 76ers:86
Fri, Jan 17, 2014:"9:00 pm":Dallas Mavericks:110:Phoenix Suns:107
Fri, Jan 17, 2014:"8:30 pm":Portland Trail Blazers:109:San Antonio Spurs:100
Fri, Jan 17, 2014:"7:00 pm":Minnesota Timberwolves:89:Toronto Raptors:94
Fri, Jan 17, 2014:"7:00 pm":Chicago Bulls:93:Washington Wizards:96
